category,brand,title,price,original_price,discount_rate,url,embedding_description,description
shoes,아이더,이지스 (C2) (L/Grey),94000,109000,13%,https://www.k-village.co.kr/goods/DWS25N65C2,"브랜드: 아이더
카테고리: 등산화
성별: 여성

브랜드: 아이더
카테고리: 용품
성별: 여성

ㆍ아이더 판매 호조 상품인 '쿨니트 슬립온'의 25년 버전
ㆍ발수사 니트 적용으로 생활 오염에 강함
ㆍ갑피 전체 니트 타입으로 발에 꼭 맞는 피팅감
ㆍ사선구조의 엘라스틱 밴드로 편안한 착화감
ㆍ중량:207g (240mm)","확대
1 / 9
EIDER >
DWS25N65C2
이지스 (C2) (L/Grey)
14%
94,000
원
109,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
5
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 EIDER 10% 쿠폰
마일리지
최대 5% (5,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
109,000
 원
장바구니
바로구매
선물하기
좋아요
2
공유
상품상세정보
리뷰(1)
상품문의
MD COMMENT
ㆍ아이더 판매 호조 상품인 쿨니트 슬립온의 25년 버전
ㆍ발수사 니트 적용으로 생활 오염에 강함
ㆍ갑피 전체 니트 타입으로 발에 꼭 맞는 피팅감
ㆍ사선구조의 엘라스틱 밴드로 편안한 착화감
ㆍ중량:207g (240mm)
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
5 / 5
색상
화면과 같아요
0%
사이즈
잘 맞아요
0%
품질
아주 좋아요
0%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
bh****@nate.com
2025.05.31
1.0
2.0
3.0
4.0
5.0
아주 이뻐요! 이쁘게 신겠습니다.
접기
옵션Black / 275
체형
사이즈잘 맞아요
색상화면과 같아요
품질아주 좋아요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
EIDER
피어스 TT (Grey)
89,000
원
209,000원
57%
EIDER
몽테 2 (P5) (Pink)
139,000
원
EIDER
비바체 슬립온 (B1) (L/Blue)
79,000
원
119,000원
34%
EIDER
퀀텀 그래비티MAX (P5)
79,000
원
239,000원
67%
EIDER
라이트 온 (E2) (Beige)
59,000
원
109,000원
46%"
shoes,아이더,아크틱 로우 (E3) (Camel),99000,,,https://www.k-village.co.kr/goods/DUF25N74E3,"브랜드: 아이더
카테고리: 등산화
성별: 남성

브랜드: 아이더
카테고리: 용품
성별: 남성

ㆍ 침낭 속에 발을 넣은 듯한 포근함과 아웃도어 무드를 더한 아크틱 로우 스타일
ㆍ 아이더에서 새롭게 제안하는 간절시즌을 위한 데일리 방한화 
ㆍ 편안하게 신을 수 있는 스타일로 남녀 모두를 위한 제품
ㆍ 발을 편하게 넣을 수 있는 구조와 스트링과 스토퍼를 적용하여 자유로운 피팅 기능 제공
ㆍ 안감 배색 컬러 포인트와 심플한 디자인으로 다양한 일상과 착장에 모두 활용하기 좋은 스타일
ㆍ 무게:244g (240mm)","확대
1 / 10
EIDER >
DUF25N74E3
아크틱 로우 (E3) (Camel)
99,000
원
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 EIDER 10% 쿠폰
마일리지
최대 5% (4,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
품절임박
240 1개
사이즈를 선택하세요.
총 상품 금액
99,000
 원
장바구니
바로구매
선물하기
좋아요
4
공유
상품상세정보
리뷰(0)
상품문의
MD COMMENT
ㆍ 침낭 속에 발을 넣은 듯한 포근함과 아웃도어 무드를 더한 아크틱 로우 스타일
ㆍ 아이더에서 새롭게 제안하는 간절시즌을 위한 데일리 방한화 
ㆍ 편안하게 신을 수 있는 스타일로 남녀 모두를 위한 제품
ㆍ 발을 편하게 넣을 수 있는 구조와 스트링과 스토퍼를 적용하여 자유로운 피팅 기능 제공
ㆍ 안감 배색 컬러 포인트와 심플한 디자인으로 다양한 일상과 착장에 모두 활용하기 좋은 스타일
ㆍ 무게:244g (240mm)
관련 기획전
움직임을 위한 따뜻함
보온을 넘어 스타일이 되는 아우터
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
EIDER
아크틱 로우 (Z1) (Black)
99,000
원
EIDER
엘리사
29,000
원
119,000원
76%
EIDER
[리오더] 오브제 클로그 (Beige)
29,000
원
65,000원
55%
EIDER
오브제 뮬 (Z1) (Black)
35,000
원
59,000원
41%
EIDER
인디고 샌들 BLACK
10,000
원
29,000원
66%"
shoes,아이더,이지스 (Z1) (Black),94000,109000,13%,https://www.k-village.co.kr/goods/DUS25N64Z1,"브랜드: 아이더
카테고리: 등산화
성별: 여성

브랜드: 아이더
카테고리: 용품
성별: 여성

ㆍ아이더 판매 호조 상품인 '쿨니트 슬립온'의 25년 버전
ㆍ발수사 니트 적용으로 생활 오염에 강함
ㆍ갑피 전체 니트 타입으로 발에 꼭 맞는 피팅감
ㆍ사선구조의 엘라스틱 밴드로 편안한 착화감
ㆍ중량:207g (240mm)","확대
1 / 9
EIDER >
DUS25N64Z1
이지스 (Z1) (Black)
14%
94,000
원
109,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
5
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 EIDER 10% 쿠폰
마일리지
최대 5% (5,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
109,000
 원
장바구니
바로구매
선물하기
좋아요
3
공유
상품상세정보
리뷰(1)
상품문의
MD COMMENT
ㆍ아이더 판매 호조 상품인 쿨니트 슬립온의 25년 버전
ㆍ발수사 니트 적용으로 생활 오염에 강함
ㆍ갑피 전체 니트 타입으로 발에 꼭 맞는 피팅감
ㆍ사선구조의 엘라스틱 밴드로 편안한 착화감
ㆍ중량:207g (240mm)
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
5 / 5
색상
화면과 같아요
100%
사이즈
잘 맞아요
100%
품질
아주 좋아요
100%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
bh****@nate.com
2025.05.31
1.0
2.0
3.0
4.0
5.0
아주 이뻐요! 이쁘게 신겠습니다.
접기
옵션Black / 275
체형
사이즈잘 맞아요
색상화면과 같아요
품질아주 좋아요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
EIDER
비바체 슬립온 (E2) (Beige)
79,000
원
119,000원
34%
EIDER
디아망 2 (Z1) (Black)
199,000
원
EIDER
미라지 MID (E2) (Beige)
69,000
원
179,000원
61%
EIDER
비바체 코듀로이 (Z1) (Black)
79,000
원
129,000원
39%
EIDER
몽테 2 (E2) (Beige)
139,000
원"
shoes,아이더,오브제 슬라이드 (W6) (Cream),45000,,,https://www.k-village.co.kr/goods/DUS25N93W6,"브랜드: 아이더
카테고리: 등산화
성별: 남성

브랜드: 아이더
카테고리: 용품
성별: 남성

ㆍ아이더만의 비율로 탄생한, 아이카롱 폼 적용 저탄성 리커버리 슬라이드
ㆍ 전략적으로 탄성을 낮춘 배합으로, 적당히 발을 받쳐주면서 오래 신을수록 쫀득한 착화감이 강점
ㆍ초경량으로 발의 피로도 최소화
ㆍ 층간 소음 방지용으로도 탁월하여 실내/외 어디서든 착화가 가능
ㆍ 중량:188g (260mm)","확대
1 / 7
EIDER >
DUS25N93W6
오브제 슬라이드 (W6) (Cream)
45,000
원
1.0
2.0
3.0
4.0
5.0
5
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 EIDER 10% 쿠폰
마일리지
최대 5% (2,250원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
45,000
 원
장바구니
바로구매
선물하기
좋아요
5
공유
상품상세정보
리뷰(1)
상품문의
MD COMMENT
ㆍ아이더만의 비율로 탄생한, 아이카롱 폼 적용 저탄성 리커버리 슬라이드
ㆍ 전략적으로 탄성을 낮춘 배합으로, 적당히 발을 받쳐주면서 오래 신을수록 쫀득한 착화감이 강점
ㆍ초경량으로 발의 피로도 최소화
ㆍ 층간 소음 방지용으로도 탁월하여 실내/외 어디서든 착화가 가능
ㆍ 중량:188g (260mm)
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
5 / 5
색상
화면과 같아요
0%
사이즈
잘 맞아요
0%
품질
아주 좋아요
0%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
hs*********@gmail.com
2025.09.17
1.0
2.0
3.0
4.0
5.0
작년에 신어보고 너무 좋아서 다시 재구매 했어요
접기
옵션Grey / 240
체형선택하세요 / 선택하세요
사이즈잘 맞아요
색상화면과 같아요
품질아주 좋아요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
EIDER
돌핀 남성용 스니커즈 BLACK
20,000
원
99,000원
80%
EIDER
오브제 슬라이드 (C5) (Grey)
45,000
원
EIDER
[리오더] 오브제 클로그 (Beige)
29,000
원
65,000원
55%
EIDER
아크틱 로우 (Z1) (Black)
99,000
원
EIDER
카메오 3 (Z1)
14,000
원
39,000원
64%"
shoes,아이더,ST 슬라이드 (Z1) (Black),69000,,,https://www.k-village.co.kr/goods/DUS25N90Z1,"브랜드: 아이더
카테고리: 등산화
성별: 여성

브랜드: 아이더
카테고리: 용품
성별: 여성

ㆍ벨크로 타입의 기본형 슬라이드
ㆍ발등 스트랩 구조로 개인의 발에 꼭 맞게 채적 조절 가능
ㆍ갑피 소재 부드러운 신세틱 + 메쉬조합으로 업그레이드
ㆍ중량:251g (260mm)","확대
1 / 7
EIDER >
DUS25N90Z1
ST 슬라이드 (Z1) (Black)
69,000
원
1.0
2.0
3.0
4.0
5.0
5
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 EIDER 10% 쿠폰
마일리지
최대 5% (3,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
69,000
 원
장바구니
바로구매
선물하기
좋아요
7
공유
상품상세정보
리뷰(1)
상품문의
MD COMMENT
ㆍ벨크로 타입의 기본형 슬라이드
ㆍ발등 스트랩 구조로 개인의 발에 꼭 맞게 채적 조절 가능
ㆍ갑피 소재 부드러운 신세틱 + 메쉬조합으로 업그레이드
ㆍ중량:251g (260mm)
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
5 / 5
색상
화면과 같아요
0%
사이즈
잘 맞아요
0%
품질
아주 좋아요
0%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
rb******@gajai.com
2025.03.21
1.0
2.0
3.0
4.0
5.0
카키색상이 딱좋습니다 사이즈는 정사이즈입니다
접기
옵션Dark Olive / 260
체형176cm / 82kg / 33 / 260mm
사이즈잘 맞아요
색상화면과 같아요
품질아주 좋아요
리뷰가 도움이 됐나요?
1
0
댓글 작성하기
1
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
EIDER
ST 슬라이드 (Z1) (Black)
69,000
원
EIDER
아이스 브레이커 2 (Z1) (Black)
69,000
원
169,000원
59%
EIDER
아크틱 로우 (Z1) (Black)
99,000
원
EIDER
아크틱 로우 (E3) (Camel)
99,000
원
EIDER
[리오더] 오브제 클로그 (Beige)
29,000
원
65,000원
55%"
shoes,아이더,[레인부츠] 클레아 (Z1) (BLACK),79000,,,https://www.k-village.co.kr/goods/DWF25N70Z1,"브랜드: 아이더
카테고리: 등산화
성별: 여성

브랜드: 아이더
카테고리: 용품
성별: 여성

ㆍ 첼시부츠 디자인을 적용해 클래식하면서도 세련된 무드가 돋보이는 여성용 레인부츠 스타일
ㆍ가볍고 방수력이 뛰어난 PVC소재로 실용성을 높혔음
ㆍ내부 안감 터리로 피부와의 마찰 최소화하고 쾌적한  착용감 제공함
ㆍ중량 : 396g (240mm)","확대
1 / 9
EIDER >
DWF25N70Z1
[레인부츠] 클레아 (Z1) (BLACK)
79,000
원
1.0
2.0
3.0
4.0
5.0
5
리뷰 1
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 EIDER 10% 쿠폰
마일리지
최대 5% (3,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
79,000
 원
장바구니
바로구매
선물하기
좋아요
4
공유
상품상세정보
리뷰(1)
상품문의 (3)
MD COMMENT
ㆍ 첼시부츠 디자인을 적용해 클래식하면서도 세련된 무드가 돋보이는 여성용 레인부츠 스타일
ㆍ가볍고 방수력이 뛰어난 PVC소재로 실용성을 높혔음
ㆍ내부 안감 터리로 피부와의 마찰 최소화하고 쾌적한  착용감 제공함
ㆍ중량 : 396g (240mm)
관련 기획전
SHOES COLLECTION
#등산화 #러닝화 # 트래킹화 #하이킹화 #스니커즈 #골프화
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (1)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
상품 만족도
1.0
2.0
3.0
4.0
5.0
5 / 5
색상
화면과 같아요
100%
사이즈
잘 맞아요
100%
품질
아주 좋아요
100%
전체 1
포토리뷰 0
포토리뷰순
추천순
최신순
찾기
사이즈
키
체중
내 체형의 리뷰 보기
ch*******@gmail.com
2025.07.09
1.0
2.0
3.0
4.0
5.0
예뻐. 소문나면 안돼. 이건 나만 알아야돼!
근데 장마라고 해서 샀는데 폭염이라 신을 일이 없네...
접기
옵션Black / 240
체형
사이즈잘 맞아요
색상화면과 같아요
품질아주 좋아요
리뷰가 도움이 됐나요?
0
0
댓글 작성하기
1
상품문의 (3)
비밀글 제외
문의하기
or****@naver.com
2025.09.12
답변완료
비밀글입니다.



or****@naver.com
2025.09.07
답변완료
비밀글입니다.



su******@naver.com
2025.07.17
답변완료
비밀글입니다.




1
관련 상품
EIDER
아이카롱 슬라이드 (P2)
14,000
원
45,000원
69%
EIDER
아이스 브레이커 2 (E8) (D/Brown)
69,000
원
169,000원
59%
EIDER
모카베어 (C8) (Charcoal)
159,000
원
EIDER
비바체 미드 (W4) (Vanilla)
139,000
원
EIDER
세리나 (E2) (Beige)
139,000
원"
shoes,K2,아모라(E3) (Camel),309000,,,https://www.k-village.co.kr/goods/KWF25G07E3,"브랜드: K2
카테고리: 등산화
성별: 공용

2중 구조의 미드솔 설계로 쿠션과 안정감을 배로 끌어 올린 통가죽 트레킹화","확대
1 / 9
K2 >
KWF25G07E3
아모라(E3) (Camel)
15%
264,000
원
309,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (15,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
309,000
 원
장바구니
바로구매
선물하기
좋아요
공유
상품상세정보
리뷰(0)
상품문의
MD COMMENT
2중 구조의 미드솔 설계로 쿠션과 안정감을 배로 끌어 올린 통가죽 트레킹화
관련 기획전
SHOES COLLECTION
#등산화 #러닝화 # 트래킹화 #하이킹화 #스니커즈 #골프화
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
매버릭(V7) (L/Purple)
309,000
원
K2
여성 프레디(C2) (L/Grey)
179,000
원
299,000원
40%
K2
카이로스(C4) (H/Grey)
185,000
원
309,000원
40%
K2
포이베(Z1) (Black)
279,000
원
K2
아모라(E3) (Camel)
309,000
원"
shoes,K2,립코드(Y2) (L/Yellow),199000,,,https://www.k-village.co.kr/goods/FUF25N44Y2,"브랜드: K2
카테고리: 등산화
성별: 공용

나일론66원단으로 제작된 헥사 코어 소재 갑피를 적용하여 강도, 통기성, 탄력성이 우수하고
 SATISFOAM을 적용하여 가볍고 쿠셔닝이 우수한 FLY550 멀티 로드화","확대
1 / 9
K2 >
FUF25N44Y2
립코드(Y2) (L/Yellow)
8%
184,000
원
199,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (9,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
199,000
 원
장바구니
바로구매
선물하기
좋아요
1
공유
상품상세정보
리뷰(0)
상품문의
MD COMMENT
나일론66원단으로 제작된 헥사 코어 소재 갑피를 적용하여 강도, 통기성, 탄력성이 우수하고
 SATISFOAM을 적용하여 가볍고 쿠셔닝이 우수한 FLY550 멀티 로드화
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
립코드(E1) (L/Beige)
199,000
원
K2
플라이하이크 플레어(Z1) (Black)
279,000
원
K2
파라포스 로우(Z1) (Black)
249,000
원
K2
플라이하이크 매트릭스(E1) (L/Beige)
259,000
원
K2
플라이하이크 매트릭스(Z1) (Black)
259,000
원"
shoes,K2,립코드(E1) (L/Beige),199000,,,https://www.k-village.co.kr/goods/FUF25N43E1,"브랜드: K2
카테고리: 등산화
성별: 공용

나일론66원단으로 제작된 헥사 코어 소재 갑피를 적용하여 강도, 통기성, 탄력성이 우수하고
 SATISFOAM을 적용하여 가볍고 쿠셔닝이 우수한 FLY550 멀티 로드화","확대
1 / 9
K2 >
FUF25N43E1
립코드(E1) (L/Beige)
8%
184,000
원
199,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (9,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
199,000
 원
장바구니
바로구매
선물하기
좋아요
2
공유
상품상세정보
리뷰(0)
상품문의 (1)
MD COMMENT
나일론66원단으로 제작된 헥사 코어 소재 갑피를 적용하여 강도, 통기성, 탄력성이 우수하고
 SATISFOAM을 적용하여 가볍고 쿠셔닝이 우수한 FLY550 멀티 로드화
관련 기획전
SHOES COLLECTION
#등산화 #러닝화 # 트래킹화 #하이킹화 #스니커즈 #골프화
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의 (1)
비밀글 제외
문의하기
null
2025.11.10
답변완료
비밀글입니다.




1
관련 상품
K2
[수지, 조인성 착용] 플라이하이크 하이퍼랩(Z1) (Black)
279,000
원
K2
플라이하이크 마테오(Z1) (Black)
279,000
원
K2
플라이하이크 스페이스(Z1) (Black)
181,000
원
259,000원
30%
K2
플라이하이크 매트릭스(C5) (Grey)
259,000
원
K2
립코드(E1) (L/Beige)
199,000
원"
shoes,K2,아모라(C6) (D/Grey),309000,,,https://www.k-village.co.kr/goods/KMF25G06C6,"브랜드: K2
카테고리: 등산화
성별: 공용

2중 구조의 미드솔 설계로 쿠션과 안정감을 배로 끌어 올린 통가죽 트레킹화","확대
1 / 9
K2 >
KMF25G06C6
아모라(C6) (D/Grey)
15%
264,000
원
309,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (15,450원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
309,000
 원
장바구니
바로구매
선물하기
좋아요
1
공유
상품상세정보
리뷰(0)
상품문의
MD COMMENT
2중 구조의 미드솔 설계로 쿠션과 안정감을 배로 끌어 올린 통가죽 트레킹화
관련 기획전
K2 HIKING BOOTS SERIES
2025 FW 등산화 시리즈
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
아모라(C6) (D/Grey)
309,000
원"
shoes,K2,모노리스(R2) (Red),299000,,,https://www.k-village.co.kr/goods/KUF25G03R2,"브랜드: K2
카테고리: 등산화
성별: 공용

고어텍스 서라운드 4.0 버전으로 개발되어 뛰어난 통기성과, 측면 지지 구조물이 갑피까지 이어지는 설계로 안정감까지 뛰어난 트레킹화","확대
1 / 9
K2 >
KUF25G03R2
모노리스(R2) (Red)
10%
269,000
원
299,000
원
혜택안내
1.0
2.0
3.0
4.0
5.0
리뷰 0
신규회원 혜택
10,000M 첫 구매 캐시백
가입 축하 K2 10% 쿠폰
마일리지
최대 5% (14,950원) 적립?
최대 6,000M 추가 적립 가능
카드 혜택
무이자 최대 7개월?
최대 1만원 즉시 할인
배송정보
무료배송?
결제완료일 이후 평균 2~3일 이내 발송 (주말, 공휴일 제외)
색상
사이즈
사이즈를 선택하세요.
총 상품 금액
299,000
 원
장바구니
바로구매
선물하기
좋아요
1
공유
상품상세정보
리뷰(0)
상품문의
MD COMMENT
고어텍스 서라운드 4.0 버전으로 개발되어 뛰어난 통기성과, 측면 지지 구조물이 갑피까지 이어지는 설계로 안정감까지 뛰어난 트레킹화
관련 기획전
K2 HIKING BOOTS SERIES
2025 FW 등산화 시리즈
진행중인 이벤트
사이즈 가이드
소재 및 관리방법
상품정보제공고시
배송/반품 정보
리뷰 (0)
상품리뷰 작성 시 마일리지 혜택을 드립니다.?
지난 시즌 상품의 리뷰도 함께 확인하실 수 있습니다.
일반 리뷰
구매금액의 1%
(최대 1,000마일리지)
포토 리뷰
구매금액의 2%
(최대 2,000마일리지)
나의 첫리뷰
2,000마일리지
베스트리뷰(선정 시)
5,000마일리지
등록된 리뷰가 없습니다.
상품문의
비밀글 제외
문의하기
등록된 상품문의가 없습니다.
관련 상품
K2
클래드(N4) (Navy)
309,000
원
K2
라스칼(Z1) (Black)
279,000
원
K2
모노리스(R2) (Red)
299,000
원
K2
라스칼(E9) (Chocolate)
279,000
원
K2
모노리스(K7) (Khaki)
299,000
원"
